transaction_id,customer_id,date,type,category,amount,balance_after
TXN000033_CUST0139,CUST0139,2026-05-20,debit,rent,4536,172126
TXN000034_CUST0139,CUST0139,2026-05-21,debit,utility_bill,1315,170811
TXN000035_CUST0139,CUST0139,2026-05-22,debit,groceries,2162,168649
TXN000036_CUST0139,CUST0139,2026-05-26,debit,p2p,582,168067
TXN000037_CUST0139,CUST0139,2026-05-31,debit,groceries,265,167802
TXN000038_CUST0139,CUST0139,2026-06-02,credit,salary,73255,241057
TXN000039_CUST0139,CUST0139,2026-06-02,debit,utility_bill,391,240666
TXN000040_CUST0139,CUST0139,2026-06-05,debit,groceries,1281,239385
TXN000041_CUST0139,CUST0139,2026-06-07,debit,groceries,476,238909
TXN000042_CUST0139,CUST0139,2026-06-08,debit,utility_bill,2487,236422
TXN000043_CUST0139,CUST0139,2026-06-09,debit,p2p,2437,233985
TXN000044_CUST0139,CUST0139,2026-06-15,debit,p2p,1173,232812
TXN000045_CUST0139,CUST0139,2026-06-19,debit,groceries,2270,230542
TXN000046_CUST0139,CUST0139,2026-06-24,debit,utility_bill,995,229547
TXN000047_CUST0139,CUST0139,2026-06-30,debit,groceries,1343,228204
TXN000048_CUST0139,CUST0139,2026-07-02,credit,salary,72867,301071
TXN000049_CUST0139,CUST0139,2026-07-05,debit,rent,11370,289701
TXN000050_CUST0139,CUST0139,2026-07-07,debit,utility_bill,1689,288012
TXN000051_CUST0139,CUST0139,2026-07-08,debit,groceries,2470,285542
TXN000052_CUST0139,CUST0139,2026-07-14,debit,entertainment,1835,283707
TXN000053_CUST0139,CUST0139,2026-07-31,debit,entertainment,1670,282037
TXN000054_CUST0139,CUST0139,2026-08-02,credit,salary,72024,354061
TXN000055_CUST0139,CUST0139,2026-08-03,debit,entertainment,2158,351903
TXN000056_CUST0139,CUST0139,2026-08-05,debit,groceries,310,351593
TXN000057_CUST0139,CUST0139,2026-08-06,debit,entertainment,2298,349295
TXN000058_CUST0139,CUST0139,2026-08-07,debit,utility_bill,2095,347200
TXN000059_CUST0139,CUST0139,2026-08-08,debit,utility_bill,2468,344732
TXN000060_CUST0139,CUST0139,2026-08-09,debit,entertainment,1307,343425
TXN000061_CUST0139,CUST0139,2026-08-16,debit,groceries,1979,341446
TXN000062_CUST0139,CUST0139,2026-08-17,debit,p2p,1221,340225
TXN000063_CUST0139,CUST0139,2026-08-19,debit,p2p,786,339439
TXN000064_CUST0139,CUST0139,2026-08-20,debit,entertainment,1010,338429
TXN000065_CUST0139,CUST0139,2026-08-20,debit,rent,7072,331357
TXN000066_CUST0139,CUST0139,2026-08-21,debit,p2p,2255,329102
TXN000001_CUST0140,CUST0140,2026-03-08,debit,utility_bill,2190,3091
TXN000002_CUST0140,CUST0140,2026-03-10,debit,groceries,191,2900
TXN000003_CUST0140,CUST0140,2026-03-12,debit,groceries,1566,1334
TXN000004_CUST0140,CUST0140,2026-03-15,credit,salary,52151,53485
TXN000005_CUST0140,CUST0140,2026-03-20,debit,rent,9504,43981
TXN000006_CUST0140,CUST0140,2026-03-22,debit,entertainment,798,43183
TXN000007_CUST0140,CUST0140,2026-03-23,debit,p2p,1694,41489
TXN000008_CUST0140,CUST0140,2026-03-24,debit,utility_bill,1880,39609
TXN000009_CUST0140,CUST0140,2026-03-28,debit,p2p,577,39032
TXN000010_CUST0140,CUST0140,2026-03-30,debit,entertainment,2014,37018
TXN000011_CUST0140,CUST0140,2026-03-31,debit,groceries,2220,34798
TXN000012_CUST0140,CUST0140,2026-04-02,debit,entertainment,382,34416
TXN000013_CUST0140,CUST0140,2026-04-03,debit,utility_bill,734,33682
TXN000014_CUST0140,CUST0140,2026-04-07,debit,groceries,2242,31440
TXN000015_CUST0140,CUST0140,2026-04-10,debit,p2p,2494,28946
TXN000016_CUST0140,CUST0140,2026-04-12,debit,groceries,2101,26845
TXN000017_CUST0140,CUST0140,2026-04-15,credit,salary,52902,79747
TXN000018_CUST0140,CUST0140,2026-04-17,debit,utility_bill,472,79275
TXN000019_CUST0140,CUST0140,2026-04-18,debit,entertainment,282,78993
TXN000020_CUST0140,CUST0140,2026-04-19,debit,utility_bill,1429,77564
TXN000021_CUST0140,CUST0140,2026-04-23,debit,entertainment,1201,76363
TXN000022_CUST0140,CUST0140,2026-04-25,debit,p2p,1641,74722
TXN000023_CUST0140,CUST0140,2026-04-26,debit,groceries,900,73822
TXN000024_CUST0140,CUST0140,2026-04-30,debit,groceries,1849,71973
TXN000025_CUST0140,CUST0140,2026-05-04,debit,entertainment,1813,70160
TXN000026_CUST0140,CUST0140,2026-05-05,debit,utility_bill,1714,68446
TXN000027_CUST0140,CUST0140,2026-05-05,debit,rent,11397,57049
TXN000028_CUST0140,CUST0140,2026-05-07,debit,entertainment,1513,55536
TXN000029_CUST0140,CUST0140,2026-05-08,debit,entertainment,1356,54180
TXN000030_CUST0140,CUST0140,2026-05-09,debit,p2p,884,53296
TXN000031_CUST0140,CUST0140,2026-05-11,debit,groceries,413,52883
TXN000032_CUST0140,CUST0140,2026-05-13,debit,p2p,1096,51787
TXN000033_CUST0140,CUST0140,2026-05-15,credit,salary,51642,103429
TXN000034_CUST0140,CUST0140,2026-05-20,debit,rent,4623,98806
TXN000035_CUST0140,CUST0140,2026-05-22,debit,groceries,1415,97391
TXN000036_CUST0140,CUST0140,2026-05-24,debit,p2p,2392,94999
TXN000037_CUST0140,CUST0140,2026-05-26,debit,groceries,1445,93554
TXN000038_CUST0140,CUST0140,2026-05-27,debit,groceries,2487,91067
TXN000039_CUST0140,CUST0140,2026-05-28,debit,p2p,954,90113
TXN000040_CUST0140,CUST0140,2026-05-31,debit,p2p,310,89803
TXN000041_CUST0140,CUST0140,2026-06-03,debit,utility_bill,1204,88599
TXN000042_CUST0140,CUST0140,2026-06-05,debit,rent,6349,82250
TXN000043_CUST0140,CUST0140,2026-06-06,debit,entertainment,501,81749
TXN000044_CUST0140,CUST0140,2026-06-07,debit,p2p,574,81175
TXN000045_CUST0140,CUST0140,2026-06-12,debit,utility_bill,2265,78910
TXN000046_CUST0140,CUST0140,2026-06-13,debit,entertainment,255,78655
TXN000047_CUST0140,CUST0140,2026-06-15,credit,salary,51953,130608
TXN000048_CUST0140,CUST0140,2026-06-16,debit,groceries,1634,128974
TXN000049_CUST0140,CUST0140,2026-06-17,debit,groceries,1719,127255
TXN000050_CUST0140,CUST0140,2026-06-19,debit,utility_bill,1148,126107
TXN000051_CUST0140,CUST0140,2026-06-21,debit,utility_bill,699,125408
TXN000052_CUST0140,CUST0140,2026-06-26,debit,utility_bill,1350,124058
TXN000053_CUST0140,CUST0140,2026-06-29,debit,utility_bill,160,123898
TXN000054_CUST0140,CUST0140,2026-07-04,debit,utility_bill,846,123052
TXN000055_CUST0140,CUST0140,2026-07-05,debit,groceries,1847,121205
TXN000056_CUST0140,CUST0140,2026-07-05,debit,rent,4462,116743
TXN000057_CUST0140,CUST0140,2026-07-10,debit,groceries,538,116205
TXN000058_CUST0140,CUST0140,2026-07-14,debit,utility_bill,1486,114719
TXN000059_CUST0140,CUST0140,2026-07-15,credit,salary,51965,166684
TXN000060_CUST0140,CUST0140,2026-07-15,debit,utility_bill,1630,165054
TXN000061_CUST0140,CUST0140,2026-07-16,debit,p2p,1162,163892
TXN000062_CUST0140,CUST0140,2026-07-18,debit,entertainment,712,163180
TXN000063_CUST0140,CUST0140,2026-07-27,debit,entertainment,2183,160997
TXN000064_CUST0140,CUST0140,2026-07-28,debit,entertainment,2405,158592
TXN000065_CUST0140,CUST0140,2026-07-29,debit,utility_bill,467,158125
TXN000066_CUST0140,CUST0140,2026-07-31,debit,p2p,1731,156394
TXN000067_CUST0140,CUST0140,2026-08-03,debit,utility_bill,1687,154707
TXN000068_CUST0140,CUST0140,2026-08-04,debit,entertainment,166,154541
TXN000069_CUST0140,CUST0140,2026-08-05,debit,entertainment,1316,153225
TXN000070_CUST0140,CUST0140,2026-08-11,debit,utility_bill,1041,152184
TXN000071_CUST0140,CUST0140,2026-08-14,debit,entertainment,969,151215
TXN000072_CUST0140,CUST0140,2026-08-15,credit,salary,51618,202833
TXN000073_CUST0140,CUST0140,2026-08-19,debit,p2p,576,202257
TXN000074_CUST0140,CUST0140,2026-08-20,debit,utility_bill,2285,199972
TXN000075_CUST0140,CUST0140,2026-08-25,debit,entertainment,1309,198663
TXN000001_CUST0141,CUST0141,2026-03-01,credit,salary,60633,63803
TXN000002_CUST0141,CUST0141,2026-03-01,debit,groceries,1809,61994
TXN000003_CUST0141,CUST0141,2026-03-02,debit,p2p,3135,58859
TXN000004_CUST0141,CUST0141,2026-03-04,debit,p2p,1147,57712
TXN000005_CUST0141,CUST0141,2026-03-05,debit,rent,7042,50670
TXN000006_CUST0141,CUST0141,2026-03-07,debit,p2p,3114,47556
TXN000007_CUST0141,CUST0141,2026-03-08,debit,utility_bill,1537,46019
TXN000008_CUST0141,CUST0141,2026-03-10,debit,p2p,1707,44312
TXN000009_CUST0141,CUST0141,2026-03-17,debit,utility_bill,3336,40976
TXN000010_CUST0141,CUST0141,2026-03-19,debit,p2p,3139,37837
TXN000011_CUST0141,CUST0141,2026-03-24,debit,entertainment,1109,36728
TXN000012_CUST0141,CUST0141,2026-03-25,debit,p2p,1199,35529
TXN000013_CUST0141,CUST0141,2026-03-29,debit,p2p,2644,32885
TXN000014_CUST0141,CUST0141,2026-03-31,debit,p2p,2793,30092
TXN000015_CUST0141,CUST0141,2026-04-01,credit,salary,62477,92569
TXN000016_CUST0141,CUST0141,2026-04-01,debit,p2p,1104,91465
TXN000017_CUST0141,CUST0141,2026-04-05,debit,rent,9962,81503
TXN000018_CUST0141,CUST0141,2026-04-06,debit,groceries,3922,77581
TXN000019_CUST0141,CUST0141,2026-04-09,debit,groceries,3367,74214
TXN000020_CUST0141,CUST0141,2026-04-10,debit,groceries,2832,71382
TXN000021_CUST0141,CUST0141,2026-04-11,debit,utility_bill,1100,70282
TXN000022_CUST0141,CUST0141,2026-04-14,debit,utility_bill,2964,67318
TXN000023_CUST0141,CUST0141,2026-04-15,debit,p2p,3542,63776
TXN000024_CUST0141,CUST0141,2026-04-16,debit,p2p,3180,60596
TXN000025_CUST0141,CUST0141,2026-04-17,debit,groceries,1266,59330
TXN000026_CUST0141,CUST0141,2026-04-18,debit,utility_bill,2406,56924
TXN000027_CUST0141,CUST0141,2026-04-22,debit,p2p,755,56169
TXN000028_CUST0141,CUST0141,2026-04-23,debit,utility_bill,1093,55076
TXN000029_CUST0141,CUST0141,2026-05-01,credit,salary,62138,117214
TXN000030_CUST0141,CUST0141,2026-05-02,debit,p2p,1267,115947
TXN000031_CUST0141,CUST0141,2026-05-03,debit,groceries,1350,114597
TXN000032_CUST0141,CUST0141,2026-05-04,debit,utility_bill,1627,112970
TXN000033_CUST0141,CUST0141,2026-05-05,debit,groceries,3904,109066
TXN000034_CUST0141,CUST0141,2026-05-06,debit,groceries,451,108615
TXN000035_CUST0141,CUST0141,2026-05-07,debit,groceries,2409,106206
TXN000036_CUST0141,CUST0141,2026-05-08,debit,p2p,601,105605
TXN000037_CUST0141,CUST0141,2026-05-10,debit,utility_bill,1602,104003
TXN000038_CUST0141,CUST0141,2026-05-11,debit,p2p,3766,100237
TXN000039_CUST0141,CUST0141,2026-05-14,debit,p2p,879,99358
TXN000040_CUST0141,CUST0141,2026-05-16,debit,utility_bill,974,98384
TXN000041_CUST0141,CUST0141,2026-05-20,debit,rent,10482,87902
TXN000042_CUST0141,CUST0141,2026-05-22,debit,p2p,848,87054
TXN000043_CUST0141,CUST0141,2026-05-23,debit,entertainment,850,86204
TXN000044_CUST0141,CUST0141,2026-05-26,debit,entertainment,1611,84593
TXN000045_CUST0141,CUST0141,2026-06-01,credit,salary,61611,146204
TXN000046_CUST0141,CUST0141,2026-06-04,debit,entertainment,2473,143731
TXN000047_CUST0141,CUST0141,2026-06-05,debit,utility_bill,1502,142229
TXN000048_CUST0141,CUST0141,2026-06-10,debit,entertainment,2975,139254
TXN000049_CUST0141,CUST0141,2026-06-11,debit,p2p,1678,137576
TXN000050_CUST0141,CUST0141,2026-06-28,debit,entertainment,761,136815
TXN000051_CUST0141,CUST0141,2026-06-30,debit,groceries,1351,135464
TXN000052_CUST0141,CUST0141,2026-07-01,credit,salary,61005,196469
TXN000053_CUST0141,CUST0141,2026-07-01,debit,utility_bill,1830,194639
TXN000054_CUST0141,CUST0141,2026-07-03,debit,entertainment,1135,193504
TXN000055_CUST0141,CUST0141,2026-07-04,debit,groceries,1786,191718
TXN000056_CUST0141,CUST0141,2026-07-05,debit,rent,8251,183467
TXN000057_CUST0141,CUST0141,2026-07-06,debit,entertainment,2122,181345
TXN000058_CUST0141,CUST0141,2026-07-07,debit,groceries,3097,178248
TXN000059_CUST0141,CUST0141,2026-07-10,debit,groceries,1937,176311
TXN000060_CUST0141,CUST0141,2026-07-11,debit,p2p,1644,174667
TXN000061_CUST0141,CUST0141,2026-07-12,debit,groceries,860,173807
TXN000062_CUST0141,CUST0141,2026-07-18,debit,groceries,2955,170852
TXN000063_CUST0141,CUST0141,2026-07-19,debit,entertainment,1732,169120
TXN000064_CUST0141,CUST0141,2026-07-20,debit,rent,10796,158324
TXN000065_CUST0141,CUST0141,2026-07-21,debit,entertainment,3079,155245
TXN000066_CUST0141,CUST0141,2026-07-24,debit,utility_bill,761,154484
TXN000067_CUST0141,CUST0141,2026-07-25,debit,entertainment,1480,153004
TXN000068_CUST0141,CUST0141,2026-07-26,debit,groceries,3266,149738
TXN000069_CUST0141,CUST0141,2026-07-27,debit,groceries,879,148859
TXN000070_CUST0141,CUST0141,2026-07-29,debit,entertainment,1415,147444
TXN000071_CUST0141,CUST0141,2026-07-31,debit,p2p,1363,146081
TXN000072_CUST0141,CUST0141,2026-08-01,credit,salary,60496,206577
TXN000073_CUST0141,CUST0141,2026-08-01,debit,p2p,2728,203849
TXN000074_CUST0141,CUST0141,2026-08-03,debit,groceries,3028,200821
TXN000075_CUST0141,CUST0141,2026-08-04,debit,p2p,3917,196904
TXN000076_CUST0141,CUST0141,2026-08-05,debit,entertainment,2849,194055
TXN000077_CUST0141,CUST0141,2026-08-05,debit,rent,7669,186386
TXN000078_CUST0141,CUST0141,2026-08-07,debit,groceries,3027,183359
TXN000079_CUST0141,CUST0141,2026-08-09,debit,p2p,2586,180773
TXN000080_CUST0141,CUST0141,2026-08-11,debit,p2p,2927,177846
TXN000081_CUST0141,CUST0141,2026-08-12,debit,groceries,2891,174955
TXN000082_CUST0141,CUST0141,2026-08-14,debit,groceries,2105,172850
TXN000083_CUST0141,CUST0141,2026-08-20,debit,utility_bill,751,172099
TXN000084_CUST0141,CUST0141,2026-08-20,debit,rent,5759,166340
TXN000085_CUST0141,CUST0141,2026-08-23,debit,utility_bill,3298,163042
TXN000086_CUST0141,CUST0141,2026-08-24,debit,p2p,411,162631
TXN000001_CUST0142,CUST0142,2026-03-02,debit,groceries,396,25413
TXN000002_CUST0142,CUST0142,2026-03-04,debit,groceries,1958,23455
TXN000003_CUST0142,CUST0142,2026-03-05,debit,rent,3289,20166
TXN000004_CUST0142,CUST0142,2026-03-10,debit,entertainment,1494,18672
TXN000005_CUST0142,CUST0142,2026-03-11,debit,entertainment,1334,17338
TXN000006_CUST0142,CUST0142,2026-03-15,credit,salary,86798,104136
TXN000007_CUST0142,CUST0142,2026-03-16,debit,p2p,1930,102206
TXN000008_CUST0142,CUST0142,2026-03-19,debit,utility_bill,1197,101009
TXN000009_CUST0142,CUST0142,2026-03-21,debit,utility_bill,1830,99179
TXN000010_CUST0142,CUST0142,2026-03-24,debit,entertainment,2435,96744
TXN000011_CUST0142,CUST0142,2026-03-29,debit,groceries,2051,94693
TXN000012_CUST0142,CUST0142,2026-03-30,debit,utility_bill,243,94450
TXN000013_CUST0142,CUST0142,2026-04-02,debit,entertainment,676,93774
TXN000014_CUST0142,CUST0142,2026-04-03,debit,utility_bill,1489,92285
TXN000015_CUST0142,CUST0142,2026-04-04,debit,groceries,497,91788
TXN000016_CUST0142,CUST0142,2026-04-07,debit,entertainment,2047,89741
TXN000017_CUST0142,CUST0142,2026-04-14,debit,utility_bill,1228,88513
TXN000018_CUST0142,CUST0142,2026-04-15,credit,salary,86050,174563
TXN000019_CUST0142,CUST0142,2026-04-18,debit,utility_bill,1563,173000
TXN000020_CUST0142,CUST0142,2026-04-20,debit,rent,4514,168486
TXN000021_CUST0142,CUST0142,2026-04-21,debit,p2p,1371,167115
TXN000022_CUST0142,CUST0142,2026-04-28,debit,entertainment,411,166704
TXN000023_CUST0142,CUST0142,2026-04-29,debit,groceries,423,166281
TXN000024_CUST0142,CUST0142,2026-05-02,debit,groceries,1521,164760
TXN000025_CUST0142,CUST0142,2026-05-03,debit,p2p,1424,163336
TXN000026_CUST0142,CUST0142,2026-05-07,debit,groceries,1874,161462
TXN000027_CUST0142,CUST0142,2026-05-08,debit,entertainment,1039,160423
TXN000028_CUST0142,CUST0142,2026-05-15,credit,salary,87890,248313
TXN000029_CUST0142,CUST0142,2026-05-19,debit,utility_bill,575,247738
TXN000030_CUST0142,CUST0142,2026-05-23,debit,p2p,2433,245305
TXN000031_CUST0142,CUST0142,2026-05-24,debit,utility_bill,1286,244019
TXN000032_CUST0142,CUST0142,2026-05-26,debit,entertainment,1942,242077
TXN000033_CUST0142,CUST0142,2026-05-29,debit,entertainment,2245,239832
TXN000034_CUST0142,CUST0142,2026-05-30,debit,groceries,2479,237353
TXN000035_CUST0142,CUST0142,2026-05-31,debit,utility_bill,2032,235321
TXN000036_CUST0142,CUST0142,2026-06-01,debit,entertainment,1850,233471
TXN000037_CUST0142,CUST0142,2026-06-02,debit,utility_bill,1616,231855
TXN000038_CUST0142,CUST0142,2026-06-03,debit,entertainment,155,231700
TXN000039_CUST0142,CUST0142,2026-06-04,debit,entertainment,860,230840
TXN000040_CUST0142,CUST0142,2026-06-05,debit,rent,11272,219568
TXN000041_CUST0142,CUST0142,2026-06-06,debit,utility_bill,670,218898
TXN000042_CUST0142,CUST0142,2026-06-09,debit,p2p,709,218189
TXN000043_CUST0142,CUST0142,2026-06-13,debit,utility_bill,1025,217164
TXN000044_CUST0142,CUST0142,2026-06-14,debit,utility_bill,385,216779
TXN000045_CUST0142,CUST0142,2026-06-15,credit,salary,84296,301075
TXN000046_CUST0142,CUST0142,2026-06-15,debit,utility_bill,326,300749
TXN000047_CUST0142,CUST0142,2026-06-16,debit,entertainment,2079,298670
TXN000048_CUST0142,CUST0142,2026-06-18,debit,entertainment,534,298136
TXN000049_CUST0142,CUST0142,2026-06-22,debit,groceries,1543,296593
TXN000050_CUST0142,CUST0142,2026-06-25,debit,entertainment,877,295716
TXN000051_CUST0142,CUST0142,2026-06-30,debit,groceries,2235,293481
TXN000052_CUST0142,CUST0142,2026-07-01,debit,utility_bill,1123,292358
TXN000053_CUST0142,CUST0142,2026-07-04,debit,utility_bill,1849,290509
TXN000054_CUST0142,CUST0142,2026-07-05,debit,entertainment,408,290101
TXN000055_CUST0142,CUST0142,2026-07-05,debit,rent,6180,283921
TXN000056_CUST0142,CUST0142,2026-07-07,debit,groceries,999,282922
TXN000057_CUST0142,CUST0142,2026-07-09,debit,entertainment,2411,280511
TXN000058_CUST0142,CUST0142,2026-07-13,debit,utility_bill,492,280019
TXN000059_CUST0142,CUST0142,2026-07-15,credit,salary,88309,368328
TXN000060_CUST0142,CUST0142,2026-07-16,debit,entertainment,1226,367102
TXN000061_CUST0142,CUST0142,2026-07-19,debit,utility_bill,1656,365446
TXN000062_CUST0142,CUST0142,2026-07-20,debit,groceries,2381,363065
TXN000063_CUST0142,CUST0142,2026-07-23,debit,groceries,2071,360994
TXN000064_CUST0142,CUST0142,2026-07-25,debit,p2p,1240,359754
TXN000065_CUST0142,CUST0142,2026-08-04,debit,entertainment,1998,357756
TXN000066_CUST0142,CUST0142,2026-08-05,debit,rent,5012,352744
TXN000067_CUST0142,CUST0142,2026-08-07,debit,p2p,1652,351092
TXN000068_CUST0142,CUST0142,2026-08-10,debit,entertainment,1545,349547
TXN000069_CUST0142,CUST0142,2026-08-15,credit,salary,84925,434472
TXN000070_CUST0142,CUST0142,2026-08-16,debit,utility_bill,907,433565
TXN000071_CUST0142,CUST0142,2026-08-17,debit,utility_bill,678,432887
TXN000072_CUST0142,CUST0142,2026-08-18,debit,entertainment,525,432362
TXN000073_CUST0142,CUST0142,2026-08-20,debit,rent,6558,425804
TXN000074_CUST0142,CUST0142,2026-08-22,debit,p2p,496,425308
TXN000001_CUST0143,CUST0143,2026-03-03,credit,salary,36832,37466
TXN000002_CUST0143,CUST0143,2026-03-03,debit,utility_bill,3371,34095
TXN000003_CUST0143,CUST0143,2026-03-04,debit,entertainment,2157,31938
TXN000004_CUST0143,CUST0143,2026-03-05,debit,rent,4910,27028
TXN000005_CUST0143,CUST0143,2026-03-07,debit,utility_bill,707,26321
TXN000006_CUST0143,CUST0143,2026-03-08,debit,groceries,2909,23412
TXN000007_CUST0143,CUST0143,2026-03-10,debit,p2p,2007,21405
TXN000008_CUST0143,CUST0143,2026-03-11,debit,p2p,1161,20244
TXN000009_CUST0143,CUST0143,2026-03-13,debit,p2p,3791,16453
TXN000010_CUST0143,CUST0143,2026-03-18,debit,utility_bill,2645,13808
TXN000011_CUST0143,CUST0143,2026-03-20,debit,rent,5975,7833
TXN000012_CUST0143,CUST0143,2026-03-21,debit,utility_bill,3783,4050
TXN000013_CUST0143,CUST0143,2026-03-23,debit,groceries,1082,2968
TXN000014_CUST0143,CUST0143,2026-03-25,debit,p2p,1497,1471
TXN000015_CUST0143,CUST0143,2026-04-03,credit,salary,36350,37821
TXN000016_CUST0143,CUST0143,2026-04-04,debit,utility_bill,2742,35079
TXN000017_CUST0143,CUST0143,2026-04-05,debit,utility_bill,2669,32410
TXN000018_CUST0143,CUST0143,2026-04-06,debit,utility_bill,3523,28887
TXN000019_CUST0143,CUST0143,2026-04-07,debit,p2p,1802,27085
TXN000020_CUST0143,CUST0143,2026-04-09,debit,p2p,2783,24302
TXN000021_CUST0143,CUST0143,2026-04-16,debit,entertainment,2628,21674
TXN000022_CUST0143,CUST0143,2026-04-18,debit,utility_bill,993,20681
TXN000023_CUST0143,CUST0143,2026-04-19,debit,p2p,3181,17500
TXN000024_CUST0143,CUST0143,2026-04-20,debit,p2p,1540,15960
TXN000025_CUST0143,CUST0143,2026-04-20,debit,rent,7949,8011
TXN000026_CUST0143,CUST0143,2026-04-29,debit,p2p,1125,6886
TXN000027_CUST0143,CUST0143,2026-04-30,debit,p2p,2298,4588
TXN000028_CUST0143,CUST0143,2026-05-01,debit,groceries,1451,3137
TXN000029_CUST0143,CUST0143,2026-05-02,debit,groceries,2364,773
TXN000030_CUST0143,CUST0143,2026-05-03,credit,salary,35770,36543
TXN000031_CUST0143,CUST0143,2026-05-03,debit,groceries,1505,35038
TXN000032_CUST0143,CUST0143,2026-05-04,debit,utility_bill,2205,32833
TXN000033_CUST0143,CUST0143,2026-05-05,debit,p2p,3116,29717
TXN000034_CUST0143,CUST0143,2026-05-05,debit,rent,5167,24550
TXN000035_CUST0143,CUST0143,2026-05-06,debit,p2p,1721,22829
TXN000036_CUST0143,CUST0143,2026-05-07,debit,utility_bill,1772,21057
TXN000037_CUST0143,CUST0143,2026-05-11,debit,groceries,3775,17282
TXN000038_CUST0143,CUST0143,2026-05-12,debit,entertainment,2207,15075
TXN000039_CUST0143,CUST0143,2026-05-15,debit,entertainment,2700,12375
TXN000040_CUST0143,CUST0143,2026-05-16,debit,utility_bill,1445,10930
TXN000041_CUST0143,CUST0143,2026-05-19,debit,entertainment,1807,9123
TXN000042_CUST0143,CUST0143,2026-05-23,debit,utility_bill,2648,6475
TXN000043_CUST0143,CUST0143,2026-06-01,debit,utility_bill,2949,3526
TXN000044_CUST0143,CUST0143,2026-06-03,credit,salary,36451,39977
TXN000045_CUST0143,CUST0143,2026-06-04,debit,p2p,550,39427
TXN000046_CUST0143,CUST0143,2026-06-05,debit,groceries,1816,37611
TXN000047_CUST0143,CUST0143,2026-06-05,debit,rent,4419,33192
